review_id,rating,review_text
27c41e9c-0395-4af3-a269-f4febcd49899,1,"why require permissions for contact , sms and call."
b5c9c496-0b30-4851-90b5-8cbb254e7df4,4,when a cab is being booked it will be helpful if the number of people it can accommodate is shown in the display after clicking on the type of vehicle. its a suggestion.
e255c71f-9062-43fb-9889-587ca0dcd285,5,much better experience
ae03b843-5fd7-4fa9-95ca-add62760cc26,1,good bt let whical and driver's
2d3d47e4-a7e6-4cbc-87bf-f0ff9343714a,3,Ola driver is asking for extra cash
83a1ec2c-652c-4c97-9f2e-d47beaccf251,1,"Annoying bugs all the time...location doesn't update well. Often can't open my active ride. Often shows shady unethical behaviour, I turned off promotion notifications but they push marketing notifications through Ride and Account details notification channel, disgusting."
7a47fb13-854e-4c97-a40d-c6301bf0d4d8,1,ride got cancelled also app crashed
f1974f63-63d7-47f3-a866-af64a91dd999,1,Worst . Most of ola drivers asks for more money if u deny they will cancel. I faced majority cancellation from ola drivers. Don't know why there is no proper action on this
db13b48b-dfbf-4a13-8369-cd484a39634b,1,"Third class service and the system of Ola. Because of ola Maps, I always have issues with the driver about the location. Both of us don't get accurate one in common. Bhavesh, please come out of the feudal mindset working 90+ hours is definitely not working. Please work 160+ hours ... Maybe you'll end with 2nd class product. Best of Gadha work."
f7253081-eca0-4fb1-b4a7-20cad7035a42,5,good app
1d812774-53fd-498f-af98-e9f807f488ac,4,few times cancel ride
89391ff7-5793-408f-ac59-7f3219f6da8a,1,Tried 1 hour for a short ride everyone accepted and cancel the ride
914cfa95-f087-423e-9f9b-a52b53f69b12,5,very true and nice service 👍
1262d855-20f6-4e30-87eb-3712705f757c,1,too poor parcel driver Sanjay and service or customer care not supported
26d34ca2-3673-4b50-870d-df1329e62d2e,1,Very bad experince .. The driver dropped us in the middle. They charged for full ride. It was 700 rupees
2156f2f3-7d65-431e-8123-de73966308a1,1,"I opted for an UPI payment option, paid the fare half hour before the ride ended and then suddenly I got a message that a refund had been initiated and the funds will reflect in your bank account within 5-7 business days. Why is the refund taking this much time, and these guys don't even have a proper body to a complaint. They just gave a CRN and that's it, rest find out yourself."
6dd421a2-3e20-4163-bfc5-dec50568756f,1,in app auto rickshaw moves in reverse direction...
af7174c0-d3ee-4b11-9ed2-c255d0be98f2,1,Poor Service since last 6 month
2e65fa16-689e-4a55-9bd1-7759b5f4eae2,5,price long in
19190f83-1e2d-4667-b7ad-87254c867e9e,1,Waste app always asking extra fare
a39893df-c7b0-4e38-8928-2221de06d3f0,1,worst services and worst drivers. drivers are rude. don't respond to customers well. refuse pick up after accepting the pickup
1081dfce-6cb6-44c9-8aef-6e13e61ec5dd,1,worst app and prices are high compare to other apps. I prefer to choose uber than this.
305e0c2d-d996-40c6-95a9-49bbd268882e,1,third class
e76dfba2-e139-4d22-8c68-f12a2d89cbd8,1,third class hai
d9524e3a-9281-404e-bbad-3345f21defd4,1,Don't use this scam app. Totally fake now auto driver accepting ride. Uber is best in terms of giving services.
41de5ba3-d357-4ba5-b8fa-b100928d5992,5,Good Gyes... Clean and safe with highjenic and punctual
e341529e-a01e-461b-a476-7b106d6ea53a,1,very very very worst costumer service very bad service
61115401-278d-4adf-8e94-adbc8e87b941,3,amount is very high
9c6fa597-83ba-4dc4-8b57-6b281d263f29,4,best and safe ride every time
56e8c2a1-6a45-41f5-86be-470ad9b1c61a,3,bike taxi rider's are not much available in my hometown .
9c580055-7340-45e4-a315-8360504adf34,3,"It happened today after my ride ended. I had booked a mini cab, and the estimated fare displayed was ₹120. However, after the ride concluded, the final bill showed on his side was ₹137. I paid ₹120, but the driver informed me that the bill amount was ₹137. It’s not about the additional ₹17, but rather the discrepancy between the estimated and final fare, which was quite disappointing. I will try not use ola anymore untill and unless any urgency occurs."
aab90cd5-c281-4849-a4e0-e4787e43e4c2,1,froud
f4889fa1-8008-4439-8e4d-90f245f01bb2,5,Good app
e7ab82c9-d7a7-4c5c-adbf-5d1da2be6427,4,you can the rate of the members how mach cost
e8d043ca-2381-4e09-a2dc-48b2a90d5504,1,ola drivers are taking extra money per kilometre rate. This is totally unacceptable. strict action should be taken by ola.
e309c680-cee6-402e-abbe-14ff976a04f4,1,worst experience i had i booked a taxi from ahmedabad airport to vadodara...a different person came to pickup ane refused to take otp...i had no other option and there is no action by ola also when i reported this on their app
d7823f9c-12b2-47fc-beda-a064f2216a90,1,"not getting the notification or showing how much to pay in app and driver took extra money, I could not defend as I am unable to see in the app, I am having worst experience with Ola auto today"
d924efba-84e2-4401-b15b-3a9c950eeca7,1,every time the worst experience. At least give the otp properly in the ola food app.
f373be57-00a8-4a56-961f-150bd96326cc,1,"Very disappointed with Ola support. Yesterday, an Ola Auto driver in Hyderabad ran away without returning my cash balance. When I complained, Ola asked for a screenshot—how can I give one for hard cash? No action has been taken against the driver. I don’t need a refund, but strict action is needed. Ignoring such behavior may lead to bigger issues or serious incidents in the future."
187b537d-36ce-4bbf-8157-40c993adefc9,2,You must need to calibrate your Location platform for a cab driver. They took unnecessary time to reach the pickup point. Also many times they didn't get the exact location of the destination. Improvise
fabb4ebe-70f8-4a3c-9676-587059e0e023,1,"I was not able to get the receipts of my previous rides , and it's really very unfortunate that ola customers can't raise a complaint or request against it, their is no easily available customer care number, uninstalled."
e432039c-0153-4c4e-bd53-f884025f475f,1,pathetic service
6b2942d5-9a43-4731-ba9f-67a33dbd5be9,1,i would rate this app a 1 star horrible service driver charges extra whopping 100-150 Rupees extra If didn't get they reject the ride I did report this to the help and support and ratings but didn't helped me every time I book cabs they ask for extra money I SHOULD DELETED THIS STUPID APP
df372ef5-451a-4893-9c8c-f9a8961adee4,1,very bad experience. As it is charging me of cancellation which its own driver has cancelled. That too the ride has been removed from the history by Ola app itself. Infact the driver was charging me double for the outstation ride. Very Disappointed.. The driver should be charged..Not Me
d0728564-7dad-4103-8947-b1520dd08399,1,not good service
c388b558-ca24-4c27-a1cd-70c58e5d056b,1,Postpaid customer care phone is not reachable and I have paid the money twice but my money has not been refunded yet.
6d5e6029-9403-40d0-ad2e-63db2268aa66,1,"don't know how to connect to customer care, it's very bad experience..."
2a4c9e90-26c1-4295-af64-ffae98aaa621,2,"No proper grievance redressal in the app. We get navigated to knowledge articles. what are we supposed to do with it? Learn from Uber, you wanna be Elon Musk."
cda59243-b247-4c33-b71c-8e051701e0a9,1,"Frustrating app. The driver will pick your ride even though they are very far then they will either ask you to cancel the ride or charge you extra money You guys need to update your app so that the driver will pick only relatable rides and provide some basic training to the drivers. As a common man, we people are suffering who trust you and your services."
52ccf946-543b-409d-9699-d2d07f3d6d25,5,very cooperative
185e4e89-4303-4154-a36f-ee0e2bf3c8d9,2,booking time fare was rs.795 but after reaching fare was Rs. 851 . we traveled without toll but fare added toll.
43871d80-94d4-465c-8dec-d51cb19f0c52,1,I still use this app as i don't have many options in my area. But what the hell is wrong with this app. It always starts lagging and do not update new locations and their new names. I understand having such a large user base is tough to handle but still. And then what we witness that the CEO of the company goes to podcasts and interviews and say that he works for 20 hours per day. So thats the result for working 20 hours per day. Great !!
526e87ba-fefc-4239-95cc-e13605e91c30,1,poor system.. driver don't came to pick up
7c256e49-8e54-45e7-a7d5-895355770ab3,4,Good service.
420bef45-5a0c-484c-9187-7531fcfdfb0b,5,the driver was initially reluctant to start the ac but on my request he did. thankyou.
f1dc6901-0726-4756-905b-4c9876bccf6a,1,This app does not have any customer support. This is very difficult to get help from OLA.
82ae0048-1890-464b-bdc9-2db753b5a77a,3,"They don't give the exact time for waiting, they say it is 1 min and you wait 12 min.The pricing is good."
37ed40af-e894-4e45-9ff2-e8f1300bcc13,2,"Why do you need Phone, Call log permission mandatorily when the business here is just pick & drop from one location to another? Edit: I do not have any issue, I'm putting a straightforward question, why your app requires call, phone permissions to work when it can achieve it's objective without these."
9e75ed83-f400-4b82-a2d3-53030bc76e45,1,rates to high and improve by making reasonable price.
92cc6487-aa87-4558-a8bc-daca6bd1d90c,2,"I had booked a cab yesterday, and I had selected to pay through card. when ir etched the destination, I did the payment through card. that's when the driver said that you have to do it by scanner as it shows cash here. and I had already done the payment. Later, the driver made me do that payment. and the debit card payment was already deducted and still haven't received a refund. tried searching for the customer care, email etc etc, buy dint work."
6d20d17a-dafd-48eb-b06c-cc11a47a3618,1,terrible experience. they've lost out on their customers
54aab05e-7b5b-4001-94d1-0dce55c362f7,5,timely all service
0e172bf3-88c1-47bc-93bd-27065419998d,5,good for jorny
30bf108e-af1d-4d92-b2fa-1c66c1f5765d,1,totally time Waste app
1c467cc3-c2c7-425f-ab5b-7c6564880d5b,1,bakwass hai ride hi accept nahi hoti hai kafi time tak aur hoti hai to driver extra money ki demand karte hai customer ke review se koi matlab nahi hai uber is best in my area ola wale bhai kuch to dhyan do customer ko
749a522b-ed07-490a-a28a-dbef6af11356,1,after waiting for 10 min my ride was cancelled
92a7d8f5-eb4c-4d62-8892-3773d2df6166,4,fair is little bit more
f94d5a4b-fb8a-468a-924e-50f1eb8be98b,4,Usually higher than Uber
3aa3ac2f-a480-475c-b873-5c05b2739df7,1,The driver charges more prices due to their strike. Is it true that a strike is going on at maharashtra?
64c5544d-314f-4a96-aa32-630079e31bb6,1,apke service bhout bakar hai
91478ed5-85b6-4988-90e8-ae86c6a25f63,1,Worst experience from your drivers.
8c88bdf5-4bd8-46a5-91ec-dc43db28ab39,1,very pathetic service.. rate of cancellation from drivers is terribly annoying...
058ee26e-01c8-41ca-9d4d-77b86a793fb0,1,Charging Higher than the Estimated Price
b62ec437-19e9-420a-9b9f-0168ce305b9d,5,good experience
95481b6c-6606-4e05-acf4-dfed88d4c576,1,worst experience rhe ride's price is increase automatically when I booked a ride then it was less and after I update location only 30₹ increase showing but after sometime it increases by 100₹ without any reason
957847e2-963e-4a07-b081-1b4427c3ab2e,1,driver asking extra money 100 to 200 after booking.otherwise they are saying to cancel the booking in Chennai.
2861e1f6-d76d-4f0d-a71d-216abc1503bb,5,good app
c5373d16-be8e-40b2-8b70-74224c31831a,1,charge rate is high
72bd8260-8088-4372-a3af-f3300f817a00,1,I have booked 1 month ago ola s1 x plus still not delivered In Bangalore indiranagar Ola store maneger who don't know name that guy unresponsable guy never seen in life sales man who Viswa name that guy not respond call also when I visit they given excuse I'm tried and I have no patents no more ...So my suggestion is don't go indiranagar store in Bangalore I have only bad words for those guy and ola company disgusting its very bad experience on this purchase now I'm not taken delivery
4cf4f299-30bd-4e77-b735-757afb1f47fb,3,"Good service, occasional issues like Seat cover not good, Ac issues, not keeping change for cash"
1c445bcb-836f-4d86-b2d6-a001a3812bb0,1,poor service Driver only say to cancel the ride you have to remove all that silly drivers from ola list 😒😒😒
3b631e47-3adc-40c6-8f6d-5085e230e54b,1,"When I used the 'current location' option to share my exact location, it was detected correctly. However, it showed a different location on the driver's phone. Even after refreshing, the issue persisted, though it eventually corrected itself. Despite the technical glitch, the driver was rude, shouted and refused to consider that we both were facing problems. Even the earlier driver refused to take payment from ola app as it has blocked his account. so charged more than what's showing."
b80b6104-af0f-49ae-bbe4-7706e8f90354,1,very ghatiya app koi complaint ka option nhi h driver extra charge leta or inki app me koi option nhi h ki inki complaint kr sake ghatiya aap isse acha rapido kro uber kro pr ola nhi
a6b13cd8-2b94-4f6e-b474-5a132ba30ec0,5,really great good driver 👍
6f6f2abc-6bf4-48f0-87ec-6d1b37ae164b,1,Not able to add my credit card. Keyboard is not popping up when I tried to enter credit card number. tried uninstalling and installing but did not work. Tried clearing cache and force stopping and reopening. nothing worked. I tried in a different mobile as well and same issue is occurring.
6645f147-ded4-4ed1-95a8-3cf460342967,4,Yes I enjoy go for any where
0958a09d-98ea-4e67-90bc-2fd0f107815a,1,Always selecting ride which is far away. May be government wants more fuel revenue as a result. But very bad service.
539c56f5-fac5-4e37-9a7c-20995e1b9c9d,1,"Such a worst map. It neither picks locations nor shows location to select. I wasted 15 mins trying to find a regular destination I often travel with other apps. Uber has the best prices, maps etc"
95c76f34-4f27-4f70-a477-70dee265b6a8,1,there no customer care number and I use ola bike daily but every day I am late at my duty because of ola the app show 3 to 5 min but driver always come after 15 to 20 min I am use this app for convenient that I reach mu duty on time whereas ride is only 1.2 km ie only 5 min but I am always reach in approx 20 min other app is better than ola ola service is bad 👎 I am deleting my account suggest to everyone pls go for other option and there no option for complain dispointing
9b83d97b-4e2f-4cfa-a05d-724e236491c2,1,very bad experience fare not fair these people are demand like Chanda it's not fair and waiting time so long and last cab drivers cancle my ride and pressurise for candle. so very bad experience. I think it's my last ride with ola
cc0b2eb9-6d99-4017-be28-b2261265e3d5,1,"Dear all customer I booked your ola auto just before 5 minutes, but your ola driver confirmed with 58₹ fare and then not come at pickup location. Your app showing waiting for ride confirmation. Also no any customer care number available your app. So its not good for ola comany. And I will inform to all customers about it. kindly do not use the ola auto as their drivers need more than 150 to 200₹ fare minimum. Very bad experience about ola."
0dbd79b3-7ce3-4b6c-9ceb-6cd1cbe66ff4,1,"koi pick hi nahi karta hai, Boht bekar service hai ola ki and drivers ki, please don't install this app so disgusting app, uninstall and say good bye to ola. 🤬"
386212b1-dd84-4d5b-9dd4-69df13394a0a,1,very poor service
41c4428d-bd42-4501-b921-277c6ab4392b,1,"nil customer support. always trying to give excuses against any complaints. no call back, no resolution or improvement. drivers together with ola are exploiting the customers very badly. for just 900 meters additional distance I was charged 700 extra, even after paying the full amount the invoice was not provided for the full amount rather invoice provided for only 89 rupees. this kind of cases to be strictly taken up by consumer court."
89caea51-a797-418e-a06c-6e6731450c54,1,"Drivers charge more than the fare shown in the app, drivers ask for per km charges while the app shows a different rate. No option to report the issue This is a clear case of misguidance and unfair practice by ola."
dde65b89-c8de-4cc0-8f9f-38b99f7b247e,5,good service
ba075092-18a3-4566-9004-0710fee68c24,1,"Worst experience with Ola Auto. Drivers are frequently scammers who drop you midway (left my elderly parents stranded) or demand more cash than the app price. If something goes wrong, there is NO customer helpline number—the in-app ""support"" is useless and automated. Your safety and money are at risk. Use Uber, Rapido, or inDrive instead. Avoid Ola completely."
67ef9240-8cbd-4046-8c2e-b382a4bb6f44,3,"Every driver asking extra charges for riding ,it will be helpful if that avoidbin future"
55f411d2-5113-4863-8350-18061d501be3,5,this app is so good and cab are faster coming
a463a718-f9b1-4f5e-96a7-cb049e6f23b8,1,poor. I recently booked the auto but as per their policy the driver was not ready to pickup from the location. Also the next drive was charging me extra
fe2faa74-42b7-44ac-8116-1df611d50b41,1,connecting with drivers are bar
0d522a05-5527-4da5-af30-2bab4eb77bb0,1,"worst app..never books a ride on time..u will have to keep on waiting for an hour or even more than that...for a ride..and after waiting so long , ride will be booked .but after confirming the ride, driver will cancel it without giving any reason...it has been happening with me for last ..more than 10 rides..worst experience."
4c4ee6f9-5242-49b0-bcdb-e4e32ebcd52c,1,worst... don't go with this ola app... first drivers take the booking after 10 min they cancel without telling you the reason and you will remain stand on road side....
bde03d9e-b065-4cb4-9a4b-9b434855581a,1,I have to pay driver jo ride maine kari hi nhi..very bad experience of this this n vo driver
b5ff6bf8-2514-496f-8ec1-48d17f687e4d,1,"I’ve been facing this issue for many days. The ride tracking doesn’t work properly, and the app doesn’t accept the exact drop location. For example, if I select Paras Apartment, Gandhi Road as my drop point, once the ride starts, the app only shows Gandhi Road as the drop location. Because of this, the driver drops me at Gandhi Road instead of Paras Apartment, which causes inconvenience every time. Please fix this issue, it’s been happening consistently and makes the ride experience very frus"
34fda6c9-8198-491e-b672-cd8533dbf9ec,5,good pick up and drop safe driving
47bcb485-4cb6-4c66-9a42-e18057db6fee,1,"from last one hours I was booking the ride for Farukh Nagar Ghaziabad however no rider pickup the ride. worst experience of this app. customer care is also non supporting at all. Auto rider are not picking the ride on this app. why you collected so much useless driver don't know. rates are too high in comparison of other App such as Uber, rapido but still service is too poor. cheap app for travel booking i ever seen."
a2a2169d-739d-4d14-9851-60439c03b4e1,1,"Very poor experience with Ola Parcel. I made a payment through Fampay (via Razorpay), and even though the payment was successful, my parcel delivery was cancelled. It has been 5 days, and I still haven’t received my refund. There’s no proper customer care for Ola Parcel . doesn’t solve the issue. It’s really frustrating that there’s no way to contact real support or get updates on refunds. This needs to be fixed immediately."
2972da25-e62e-493f-8d8c-0e89d7f95411,5,"The driver, his skill, and behaviour was excellent"
6331f6b4-4327-4363-b257-f8daa3cc88fe,3,"Smart Drivers Deserve Smart Rewards! Some drivers go the extra mile—not in distance, but in wisdom. Instead of blindly following long, irritating app routes, they choose shorter, smarter paths that save time, fuel, and customer patience. This kind of local knowledge and practical thinking deserves appreciation!"
2e39d999-24d0-4403-bf8f-89a5308fd45e,1,"Nowadays Ola riders are charging alot than the given fair in the app. This happened with me many times I booked a ride and after reaching my destination I pay the given fair but the rider say that I should pay extra cuz ola doesn't give much money to the rider's. Like why we should pay more to rider's and not the company? and another thing some ola auto drivers turn on meter after booking by app, and plus point they take more charge after trun on meter, what the hack is this ola company??"
8a5fcc57-199f-470a-a03e-b864843f6487,1,"this is the last app anyone should use. if anything goes wrong, good luck with that. no one will provide any support in any way. the worst drivers are hired by Ola. The emergency phone number provided in the app just plays a recording and hangs up !!!!"
530346d4-8775-42dc-9750-20d30d678413,5,Good app for transportation
50f0210a-dbbd-4373-9306-70c70b4d67ce,1,"Useless service, even i got the confirmation and not privide the service. also support center in the app section doesn't work and looks like it's purposefully made to not reach customer case agents and delay the compalnts."
e0a9ef3a-a7e7-473b-b162-c25044b4e5ae,5,On time Pick up
4434d532-b861-4e5a-983a-e94a2857b5b0,1,"fraudulent app💩💩 wrost driver 💩service I am facing issues with the Ola app auto booking service. Yesterday, I booked an auto ride on Ola. The driver accepted the ride and shared the OTP, but after making me wait for around 10 minutes, he cancelled the ride. This happened twice, which wasted around 30 minutes, and because of this delay, I missed my train from Anand Vihar Railway Station. I raised a complaint with Ola support, but I haven’t received any proper response or resolution yet."
4edb7aae-92df-477c-bff1-81c19ef53799,1,Unethically forces UPI cash payment. card payments deliberately disabled. months long issue. a purposeful bug to stop users from using card payments. not to mention they sneak in extra cost and I have had to reclaim many times. seriously not an ethical company.
8f4105d3-be72-4b0c-a1e4-c99c51c5cdb8,5,Quick and easy services
9c27d7ff-0f1d-49c5-8dea-55a51fe0fa32,3,morning booking time too long and cab availability issues
3000af30-c8c7-46a7-a6e9-70a41211e766,1,"⚠️WORST APP ! GOT TROUBLE WITH PAYMENT, DRIVER ASKS EXTRA MONEY & OLA SERVICE DIDN'T❌ HELP WITH IT ! WORST EXPERIENCE 👎📛🤬"
3edd171c-50b8-40e3-b2c3-2de288713749,1,Asking for extra money is the game Your employees are cheaters and indeed the app is a cheater. Asking for extra money and not cancelling the ride this shows the attitude. scam india and live. beggars. yuvraj Thakre is the name which is costed you this. ola you messed up.
477430a1-db44-43cc-a104-4b9e1f6f47b0,1,"These guys just charge higher in between rides and never provide a solution, this is my 3rd time expereincing the same, never gonna use this app again, I rather pay extra on apps that are transparent about their fare."
1151f973-3523-4398-b2cf-2a54176c48fe,5,very helpful person 😃 thanks 👍
51d30938-731c-4cb1-bfab-8e8d3683bf24,1,Third class service. Cancel Rides without pre information
4a453bc9-a673-4e24-b9ac-f3649140c836,1,divorce over charges very poor service
7f0b7858-653d-4793-b489-7976add6ac1a,1,drivers are rude and many drivers are not coming after ride confirm...y u r app is charging extra while drivers are not came and he is transfer ride to another driver..but next ride charges are high ...worst service worst drivers only few drivers are good
d072bbac-900f-4e5e-9c27-eacf2634c5d3,5,very simple and easy to use .
cccd7ff8-f518-45d9-ab18-da2b26cb55e8,3,customer support service is lacking no convenient toll free number to call
30120422-a648-4d93-a0f2-8d34f213039c,1,really bad experience...
0ac3818c-95d9-47f5-b0e7-74b19e679546,1,"one of the worst app in my life, badest app not good service in mathura, badest app, i had ever seen 🤮"
c860f20a-f970-4365-b52c-b03709d5f907,2,no response to actual problem. no way to register right concern.
04fbb503-a6ba-4a29-9015-af7fc78d3440,1,if we book auto we are unable to share ride details to family people
79814104-c01a-4063-9405-932c5327006f,1,this is very bad aap
b2629f4b-1303-4cc6-8e1a-a153f9487840,1,"Drivers force customers to pay cash payment in their account rather than online, they will keep cancelling the ride because of this, pathetic app, uber or Rapido is 100 times better."
87846363-0d35-4c91-b751-c604d0ecea04,1,Very disappointed with the service. The driver used harsh and rude words before cancelling the ride. Such behaviour is unacceptable and needs immediate action.
647fffb5-9e25-49df-b391-a7489bda622a,1,very bad experience when you book ola initialy it shows a lower price and before ride begins it raises the price. ola support experience is also very bad.
1bd81f12-00dc-4009-9809-652f6f0502ef,1,Recently ola quality has degraded. the driver dropped me in the middle of a lonely road at 4am during airport drop. On top of this OLA deducted money from my postpaid wallet. They said they will refund and it didn't happen for a month so now with interest they want payment and I get 5 phone calls per day. This has also now affected my credit score. Never use OLA. I'm uninstalling it right now. Pathetic customer care and operations. I have uninstalled the app.
d08b17a7-2129-42a2-99b5-876fa8ac57ba,1,two rides cancelled by drivers today. one had asked for extra money and other asked me to get down after taking otp. I took Rapido after that
852b4540-d10d-4dd6-b1d2-4bdd05937f3a,1,worst experience ola. ak the drivers demanding double the amount in Chennai and coimbatore
8eb18293-7d1a-4a6d-80ab-af55c81a3d68,2,asking for excess fare
2418f615-8afa-4625-a600-27b1cd40f167,1,while booking the map shows different road after booking confirmed ( after giving opt map will be different) not able to connect to customer support. very irritated will not use again n not recommend batter can go with Uber or Namayathri
5823fc9b-7f95-4173-8f2e-eeb0634c7b97,5,best option for travel .... they also offer postpaid account which is very useful for me ..
32c17b36-c722-4cbe-9ab0-fc99fd54c944,1,"every other day , having some or the other issues 1. shows one fare, bills higher even though there is no detour 2. not processing the payment link, which blocks new can bookings 3. and to top it all, the customer support doesn't work. only the email works, and that too takes ages to give a proper resolution. edit: no resolution even after 18 days query number 15507990"
b239f6ff-9060-4177-9118-f2603ec40f30,1,sir where I can register my suggestion?
e6878f4c-08f6-4e0c-9595-74883543b904,5,ola provides excellent service in major cities very much helpful for travelers across india
5e7fa712-cf21-40b0-ba71-c02984d11b23,1,My experience with ola is very very bad. The driver cancel ride and other ride is automatically book without my knowledge. Moreover the other ride are booked with higher pricing. I booked ride at Rs 169 and the final ride pricing was for Rs 229.
1805be8a-57a9-46ce-a651-f44dccbc55b0,4,vehicles are not available at few locations
96553bc0-8c8a-4246-bc0c-61b5e5360723,2,worstservice. they cancel thecab at last moment and charge you instead. drivers talk rudely and most of ola cabs are in bad condition
167f430d-a962-4a4c-bdc0-3cf520ef94cf,5,well-behaved and on time
e329d979-b59e-48b0-8f8f-783320e1e88e,5,very nice app
c52d27f4-1bca-49ea-ba7d-bfc3ef3a4898,1,i recently booked a ride and the driver misbehaved but no actions were taken place ...he didn't drop on the location and demanded extra cash ...I called the police number and ola team but no number was provided and called me for my help....worst service providers
22157b56-45bc-4a32-98cd-abaafee1c4b6,1,bad exprience wrost customer service dubbal charged me by Ola i advice dont use services. there is no helpdesk for query solution fake app no resolution
da2d387c-87dc-4386-b864-814c36a407c2,4,"worst cab, ola app while booking showed 234 ruppes, but after ride started showed 294 and then when we paid 294, in history it is showing 234 only why the hell you are scamming OlA, you are doing such kind of fraud just to lift your research work R&D you are looting people, booking at lower price while booking, and after ride starts it shows extra price and then when we paid that, in history it shows again lower price, what kind of loot is this ola. please tell me, i am going to consumer forum."
713e3e55-ba71-40d7-af4f-1207cae2c8e5,5,nice ride and timely response
d0eb75af-7128-45d7-b103-fac971d10d01,1,I booked a cab at 4am to go railway station but I try many Times to book the cab but no one accept my ride I tried very Hard 6 to 7 times disappointed ola
a532eb6e-3593-435c-97d1-3ca1968611d9,5,the driver was really humble and polite.
2fa42e81-cc32-4d08-8314-5a094a87f8b1,1,"Driver always charges according to meter and when negotiated,they create a huge commotion and pin point the blame on us....absolutely Pathetic service all the time. Pls make the rules and regulations strict or I prefer shifting to another app"
65fe84df-6bd1-4f88-a72c-13c03bc8746c,4,Good Experience
5abe65a9-c610-4e4a-82d2-8ecf377c3e16,2,"While Ola Services Maybe Good, It's Map and Promotional ads are irritating."
4652c770-8283-469b-964a-252be28fb24f,4,it's good experience
31b83c6f-91a8-4923-98f1-852e2994b822,1,driver are so rude and not returning money
62f6ff92-ed7b-4a5a-92d3-17b83db19f34,1,Still issue is not resolved & addressed by the OLA. As i was a regular customer but it seems that ola don't care and believe about the customer services. Since August i am unable to book any ride and they don't even care. Here i want to share that please everyone go with the UBER as they care about the customers and offer you a comfortable ride. Please don't install or go with OLA rather then u will be in my shoes
e4c306ae-8abe-400f-92c7-a83fd989e64b,1,"Drivers usually call and ask for drop location then either they cancel or don't come leaving us stranded to cancel the trip. If we cancel it then ola charges cancellation to us. complaint resolution is very poor, they just waste time. Found other ride app and downloaded it."
f0eeda03-0487-47ec-b23c-40f83e986efd,1,"Facing a lot of cancellation issues, your drivers call and ask drop location then either they cancel the trip or don't come for a long time leaving us no option but to cancel ourselves then Ola charges cancellation charge to me .. this is ridiculous.... Complaint resolution is very poor. I have uninstalled the Ola app now."
5c68bbe5-0df6-4831-b134-b926220152c1,5,on time and good cooperation
a6c4b10f-2ac5-4860-9788-f912646b8944,1,the experience is not at all good ride is ok ok but when it comes about fare at first while booking they show something else fare and after reaching the destination they just extends it by 3x it's totally not at all good just for short distance u guys demand alot m!! that day I just fed up by this kind of service u guys must pay attention towards such issues.
6b219563-c0d4-4616-bef8-8f429c653a41,1,until I not get the ola scooter Don't buy it
70dae3c2-65ce-4357-8bbc-e3415559eac7,4,charges very high
e44013a9-931d-4331-a4d1-da3f4749d4ef,1,"Horrible experience with Ola auto, demanded 2x payment for a ride in the middle of the ride or esle said to drop in the middle of the ride. 268 was actual fare shown after booking but driver taken 450 for the ride after travelling half of the distance. Its a daytime robbery, and there is no relevant topic in help section of Ola app. Rapido is much better when compared to this situation, there would be an estimated range of fare for the ride."
d4e76193-021b-4460-ab2a-9146710e8dab,1,poor service
33e3896e-c3e9-4c11-8d1a-eb44f3c68062,1,"my experience with ola is very bad, they never accept ride and only pop-up adds on rate. if you or your driver are this much hungry for money then some the real fair. Don't always promote adds on money. if there is minus Star in give you -1000 🌟. I will never use this scamming app."
78bb52a4-dfbd-41fc-92de-637e88c38856,1,one of the worst app for cab booking no one accepting ride if you not add money. in emergency my female friend book auto ride at night 10 pm no one is accepting ride. instead of booking ola go with local auto.
00c59029-c3de-407a-a054-2fb46b659a08,1,Very poor service. No proper customer support. The driver can cancel the booking anytime without even bothering to inform you.
73b2af7c-d2ea-4379-84a8-3f5f883fa0a3,1,verey poor service
7250a6b7-5821-4816-b232-8f9f1911c075,1,worst service never recommended to anyone
073fb77d-21a7-43e0-b852-471f3f4ab458,1,"the cost of bike ride is now what auto rickshaw used to cost, auto rickshaw cost what a uber car used to cost in just 1 additiona of bike. its cost of travelling 15km is 220 or 270rs for a bike? ola is destroying the market with venture capital money"
6f5d7768-d2d0-4197-8a05-ed8fe1a8cd17,1,Ola Outstation booking Driver cancels without informing. You are not guaranteed to get a car even if you book it 1 Week ago. Ola Outstation is Not reliable.
ddb0bf8a-20da-4b0e-98e1-0f38de8db083,1,sometimes booking time was too late it takes more than 15 minutes wrost experience
fa1067ee-148f-4c86-a0fb-9baca43e7662,1,very poor service...
73ca7062-5ebb-473c-baed-2470bc5f493d,1,worst service....driver never pick-up ride immediately...take long time to confirm...only long distance ride they picked up
733bb9a1-0a64-4cc3-9825-3da865303622,5,thanks ola
7c6e42d1-8ba6-46fd-8a39-a11236170d96,1,No customer support. Can anyone give customer support number.
82d468bc-d097-433d-a92d-b0a83eeeb0b2,4,need option to see auto number for all the rides in the history please avail this service
61253395-c179-48ff-a234-877bdc71f3ea,1,Very poor service
2981a48d-0bca-44dc-a675-4d02f605a985,5,smart Service
14bf935f-a5c8-48b0-84cb-d93870cbc19e,1,Unjustified cancellation charges are getting applied.
